Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Pick and Ban Order - LCS 2024 Spring,Region,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LEC 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LCK 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring,Pick and Ban Order - LPL 2024 Spring
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 9,ThunderTalk Gaming,FunPlus Phoenix,0 - 1,2.0,14.5,Rumble,Taliyah,Kindred,Neeko,Ashe,Smolder,Varus,"Nautilus, Senna","Renata Glasc, Renekton",Jayce,Hwei,Xin Zhao,Tristana,Lee Sin,Graves,"Aurelion Sol, Poppy",Veigar,Bot,Support,Top,Mid,Jungle,Support,Bot,Top,Jungle,Mid,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 9,Ultra Prime,Team WE,0 - 2,2.0,14.5,Rumble,Lucian,Tristana,Kalista,Renekton,Varus,Nautilus,"Karma, Jax","Aurelion Sol, Senna",Rakan,Lee Sin,Xayah,Vi,Twisted Fate,K'Sante,"Udyr, Graves",Jinx,Support,Mid,Bot,Top,Jungle,Mid,Jungle,Support,Top,Bot,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 9,Team WE,Ultra Prime,1 - 0,1.0,14.5,Lucian,Rakan,Kalista,Rumble,Renekton,Bard,Varus,"Karma, Nautilus","Tristana, Maokai",Smolder,Alistar,Xin Zhao,Braum,Jax,Rell,"Heimerdinger, K'Sante",Camille,Bot,Mid,Jungle,Support,Top,Mid,Support,Bot,Jungle,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,JD Gaming,EDward Gaming,2 - 0,1.0,14.5,Senna,Lucian,Tristana,Kalista,Jax,Varus,Karma,"Renekton, Xin Zhao","Smolder, Nautilus",Ahri,K'Sante,Rakan,Lee Sin,Kai'Sa,Jinx,"Ornn, Viego",Rell,Mid,Bot,Support,Top,Jungle,Top,Jungle,Mid,Bot,Support,SB,https://www.youtube.com/live/1WsljIVR0B8?t=23403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,JD Gaming,EDward Gaming,1 - 0,1.0,14.5,Senna,Lucian,Tristana,Kalista,Jax,Karma,Varus,"Renekton, Ahri","Annie, K'Sante",Ziggs,Lee Sin,Leona,Rakan,Nautilus,Viego,"Xin Zhao, Rell",Alistar,Bot,Mid,Top,Jungle,Support,Top,Mid,Bot,Jungle,Support,SB,https://www.youtube.com/live/1WsljIVR0B8?t=21270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Top Esports,Anyone's Legend,2 - 1,1.0,14.5,Annie,Ashe,Renekton,Nautilus,Kalista,Senna,Lucian,"Zeri, Taliyah","Nami, Karma",Lulu,Rumble,Vi,Gnar,Udyr,K'Sante,"Aatrox, Xin Zhao",Volibear,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,https://www.youtube.com/live/1WsljIVR0B8?t=18858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Anyone's Legend,Top Esports,1 - 1,2.0,14.5,Nautilus,Taliyah,Senna,Lucian,Hwei,Ashe,Varus,"Kalista, Renekton","Neeko, Lee Sin",Ahri,Annie,Vi,Rumble,Nocturne,Renata Glasc,"K'Sante, Karma",Sejuani,Bot,Support,Jungle,Top,Mid,Bot,Top,Mid,Support,Jungle,SB,https://www.youtube.com/live/1WsljIVR0B8?t=15673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Top Esports,Anyone's Legend,0 - 1,2.0,14.5,Taliyah,Ashe,Tristana,Nautilus,Lucian,Karma,Kalista,"Varus, Renekton","Neeko, Nocturne",Annie,Renata Glasc,Lee Sin,Ahri,Viego,Xin Zhao,"Akali, K'Sante",Rakan,Bot,Support,Jungle,Mid,Top,Bot,Top,Mid,Jungle,Support,SB,https://www.youtube.com/live/1WsljIVR0B8?t=11716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,LGD Gaming,Rare Atom,2 - 0,1.0,14.5,Jax,Draven,Tristana,Renata Glasc,Renekton,Ashe,Karma,"Nautilus, Xin Zhao","Varus, Alistar",Kalista,Poppy,Ahri,Kindred,Taliyah,Hwei,"Graves, K'Sante",Aatrox,Mid,Bot,Support,Jungle,Top,Support,Jungle,Bot,Mid,Top,SB,https://www.youtube.com/live/1WsljIVR0B8?t=6901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Rare Atom,LGD Gaming,0 - 1,2.0,14.5,Karma,Jax,Varus,Kalista,Aatrox,Senna,Nautilus,"Draven, Renata Glasc","Xin Zhao, Ahri",Taliyah,Renekton,Volibear,Ziggs,Poppy,Udyr,"Jinx, K'Sante",Graves,Support,Jungle,Mid,Bot,Top,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/1WsljIVR0B8?t=3897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Bilibili Gaming,Ninjas in Pyjamas.CN,2 - 0,1.0,14.5,Nautilus,Ashe,Taliyah,Vi,Kalista,Renekton,Ahri,"Lucian, Nami","Zeri, Lulu",LeBlanc,Lee Sin,Udyr,Nocturne,K'Sante,Rumble,"Aatrox, Wukong",Poppy,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=21603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Bilibili Gaming,Ninjas in Pyjamas.CN,1 - 0,1.0,14.5,Nautilus,Ashe,Taliyah,Vi,Kalista,Varus,Ahri,"Karma, Renekton","Lucian, Nami",Jax,Nocturne,Lulu,Lee Sin,Caitlyn,Senna,"Aatrox, Sejuani",Tahm Kench,Mid,Bot,Support,Top,Jungle,Mid,Top,Jungle,Bot,Support,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=18379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,LNG Esports,Team WE,2 - 0,1.0,14.5,Karma,Lucian,Poppy,Ahri,Rakan,Taliyah,Varus,"Renekton, Tristana","Hwei, Nautilus",Rumble,Nocturne,Ziggs,K'Sante,Kalista,Senna,"Ornn, Graves",Maokai,Bot,Mid,Support,Top,Jungle,Top,Mid,Jungle,Bot,Support,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=14258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Team WE,LNG Esports,0 - 1,2.0,14.5,Lucian,Karma,Renekton,Tristana,Smolder,Poppy,Taliyah,"Varus, Ahri","Nautilus, Xayah",Volibear,Vi,K'Sante,Xin Zhao,Renata Glasc,Heimerdinger,"Jayce, Jax",Aatrox,Mid,Support,Bot,Top,Jungle,Bot,Mid,Jungle,Support,Top,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=11218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Invictus Gaming,Oh My God,0 - 2,2.0,14.5,Renekton,Kalista,Viego,Varus,Nautilus,Draven,Smolder,"Rakan, Udyr","Xin Zhao, Karma",Tristana,Alistar,Vi,Braum,Lee Sin,Hwei,"K'Sante, Tahm Kench",Kindred,Bot,Jungle,Mid,Top,Support,Support,Top,Bot,Mid,Jungle,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=7111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Oh My God,Invictus Gaming,1 - 0,1.0,14.5,Kalista,Renekton,Varus,Viego,Draven,Udyr,Nautilus,"Karma, Xin Zhao","Smolder, Lee Sin",Jinx,Ahri,Rakan,Neeko,Gangplank,K'Sante,"Taliyah, Aatrox",Alistar,Support,Bot,Jungle,Mid,Top,Mid,Jungle,Bot,Top,Support,SB,https://www.youtube.com/live/pI4vL0-7sN0?t=3942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Weibo Gaming,JD Gaming,2 - 0,1.0,14.5,Neeko,Ashe,Aurelion Sol,Karma,Kalista,Taliyah,Varus,"Nami, Ahri","Tristana, Nautilus",Lucian,Maokai,Jax,Ivern,K'Sante,Vi,"Rumble, Poppy",Udyr,Bot,Mid,Support,Top,Jungle,Support,Mid,Bot,Jungle,Top,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=22063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,JD Gaming,Weibo Gaming,0 - 1,2.0,14.5,Tristana,Karma,Ashe,Neeko,Twisted Fate,Varus,Kalista,"Lucian, Taliyah","Renata Glasc, Ahri",Nami,Vi,Poppy,Jax,Rumble,Xin Zhao,"Lee Sin, K'Sante",Renekton,Bot,Support,Mid,Jungle,Top,Bot,Mid,Support,Jungle,Top,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=18422
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Top Esports,ThunderTalk Gaming,2 - 0,1.0,14.5,Taliyah,Ahri,Viego,Senna,Varus,Kalista,Lucian,"Zeri, Lulu","Nami, Renekton",Neeko,Tristana,K'Sante,Hwei,Nocturne,Xin Zhao,"Karma, Jax",Poppy,Bot,Support,Top,Mid,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=15154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,ThunderTalk Gaming,Top Esports,0 - 1,2.0,14.5,Ahri,Taliyah,Senna,Lucian,Kalista,Varus,Renekton,"Nautilus, Karma","Hwei, Viego",Xin Zhao,Rakan,Smolder,Alistar,Ornn,Rumble,"Aphelios, Renata Glasc",Draven,Top,Mid,Jungle,Bot,Support,Support,Mid,Jungle,Top,Bot,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=12191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Royal Never Give Up,FunPlus Phoenix,2 - 0,1.0,14.5,Kindred,Renekton,Rumble,Jayce,Ashe,Nautilus,Varus,"Zeri, Lee Sin","Hwei, Renata Glasc",Annie,Volibear,Bard,Xin Zhao,Rakan,K'Sante,"Twisted Fate, Poppy",Blitzcrank,Bot,Mid,Support,Top,Jungle,Bot,Jungle,Mid,Top,Support,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=7094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,FunPlus Phoenix,Royal Never Give Up,0 - 1,2.0,14.5,Jayce,Kindred,Nautilus,Rumble,Quinn,Ashe,Renekton,"Varus, Ahri","Senna, Ornn",Rakan,Graves,Nocturne,Aurelion Sol,Vi,K'Sante,"Karma, Xin Zhao",Wukong,Top,Bot,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,SB,https://www.youtube.com/live/iHbBUO3y_m4?t=3903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Ninjas in Pyjamas.CN,Rare Atom,2 - 0,1.0,14.5,Tristana,Ahri,Renekton,Vi,Varus,Kalista,Nautilus,"Karma, Xin Zhao","Taliyah, Rumble",Rakan,Viego,K'Sante,Poppy,Udyr,Aatrox,"Jax, Jinx",Zeri,Support,Mid,Top,Jungle,Bot,Mid,Jungle,Support,Top,Bot,SB,https://www.youtube.com/live/gz-hi-c1N5Q?t=14811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Rare Atom,Ninjas in Pyjamas.CN,0 - 1,2.0,14.5,Lucian,Tristana,Nautilus,Renekton,Varus,Kalista,Ahri,"Taliyah, Rakan","Xin Zhao, Aatrox",Vi,Rell,Rumble,Draven,Udyr,K'Sante,"Jinx, Tahm Kench",Zeri,Mid,Jungle,Top,Bot,Support,Mid,Support,Jungle,Top,Bot,SB,https://www.youtube.com/live/gz-hi-c1N5Q?t=12742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Ultra Prime,EDward Gaming,1 - 2,2.0,14.5,Jax,Smolder,Jayce,Lucian,Ziggs,Ashe,Renekton,"Varus, Renata Glasc","Kalista, Neeko",K'Sante,Rell,Tristana,Aurelion Sol,Viego,Karma,"Xin Zhao, Hwei",Graves,Top,Bot,Support,Jungle,Mid,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/gz-hi-c1N5Q?t=9433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Ultra Prime,EDward Gaming,1 - 1,2.0,14.5,Jax,Smolder,Jayce,Lucian,Nautilus,Kalista,Varus,"Renekton, Rakan","Renata Glasc, K'Sante",Ziggs,Maokai,Tristana,Xin Zhao,Graves,Ahri,"Lee Sin, Annie",Viego,Bot,Support,Top,Jungle,Mid,Top,Support,Bot,Mid,Jungle,SB,https://www.youtube.com/live/gz-hi-c1N5Q?t=6435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Ultra Prime,EDward Gaming,1 - 0,1.0,14.5,Jax,Maokai,Jayce,Smolder,Nautilus,Ashe,Renekton,"Kalista, Renata Glasc","Lucian, Milio",K'Sante,Tristana,Orianna,Taliyah,Volibear,Karma,"Aurelion Sol, Rell",Xin Zhao,Top,Bot,Support,Mid,Jungle,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/gz-hi-c1N5Q?t=3804
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Oh My God,Bilibili Gaming,1 - 2,2.0,14.5,Kalista,Viego,Varus,Nautilus,Lucian,Renekton,Neeko,"Xin Zhao, Karma","Lee Sin, Udyr",Rakan,Senna,Aatrox,Alistar,Xayah,Jax,"Zeri, Yuumi",Kai'Sa,Mid,Jungle,Top,Bot,Support,Jungle,Mid,Support,Top,Bot,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Bilibili Gaming,Oh My God,1 - 1,2.0,14.5,Viego,Kalista,Nautilus,Varus,Karma,Lucian,Renekton,"Neeko, Lee Sin","Smolder, Rakan",K'Sante,Ahri,Zeri,Xin Zhao,Kai'Sa,Jinx,"Vi, Taliyah",Tahm Kench,Top,Bot,Support,Jungle,Mid,Mid,Jungle,Top,Bot,Support,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Oh My God,Bilibili Gaming,0 - 1,2.0,14.5,Kalista,Viego,Varus,Nautilus,Neeko,Karma,Renekton,"Lucian, Xin Zhao","Aphelios, Milio",Nami,Akali,Ahri,Yasuo,Orianna,Gragas,"Yone, Maokai",LeBlanc,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Support,Top,Mid,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Anyone's Legend,LNG Esports,0 - 2,2.0,14.5,Tristana,Lucian,Maokai,Kalista,Renekton,Ashe,Varus,"Senna, Nautilus","Renata Glasc, Ahri",Karma,Vi,Xin Zhao,Nocturne,Gnar,Graves,"K'Sante, Lee Sin",Twisted Fate,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid,Jungle,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,LNG Esports,Anyone's Legend,1 - 0,1.0,14.5,Karma,Tristana,Vi,Renekton,Senna,Ashe,Lucian,"Ahri, Kalista","Maokai, Nami",Renata Glasc,Taliyah,Volibear,LeBlanc,Xin Zhao,Nocturne,"Jayce, K'Sante",Udyr,Bot,Jungle,Support,Mid,Top,Mid,Bot,Support,Jungle,Top,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,ThunderTalk Gaming,Team WE,2 - 0,1.0,14.5,Karma,Kalista,Rakan,Smolder,Nautilus,Varus,Renekton,"Rumble, Maokai","Lucian, Milio",Tristana,Orianna,Jhin,Taliyah,Blitzcrank,Bard,"Neeko, Viego",Kai'Sa,Top,Bot,Support,Mid,Jungle,Top,Jungle,Mid,Support,Bot,SB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPL 2024 Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 8,Team WE,ThunderTalk Gaming,0 - 1,2.0,14.5,Kalista,Karma,Rumble,Rakan,Varus,Renekton,Nautilus,"Smolder, Taliyah","Xin Zhao, Hwei",Viego,Jinx,Braum,Aatrox,Gragas,Alistar,"Kai'Sa, Jayce",K'Sante,Support,Jungle,Mid,Bot,Top,Bot,Mid,Jungle,Support,Top,SB,
